,geneSymbol,pax6_baseMean,pax6_log2FoldChange,pax6_pvalue,pax6_padj,pax6_threshold,tbr2_baseMean,tbr2_log2FoldChange,tbr2_pvalue,tbr2_padj,tbr2_threshold,neg_baseMean,neg_log2FoldChange,neg_pvalue,neg_padj,neg_threshold
ENSMUSG00000097242,Gm16907,105.0831939,0.089932325,0.600732175,0.941638307,FALSE,37.00808582,0.221930316,0.260798313,0.808736243,FALSE,57.60031262,-0.133276996,0.363372872,0.966032646,FALSE
ENSMUSG00000097243,Gm26908,2.151224601,0.052994813,0.661188649,NA,NA,2.85270849,0.085408103,0.560062035,NA,NA,7.296494024,-0.09173674,0.436432498,NA,NA
ENSMUSG00000097244,Gm7928,0.438426398,-0.058915036,0.317872741,NA,NA,0.740294233,0.034754982,0.673440178,NA,NA,2.265154668,0.044761415,0.583258816,NA,NA
ENSMUSG00000097245,Gm5421,4.706423103,0.028180184,0.872564468,NA,NA,8.921468621,0.030547663,0.879258671,0.986086782,FALSE,12.54468463,0.144921866,0.287548528,NA,NA
ENSMUSG00000097246,Gm26890,121.4690424,-0.003094146,0.984567261,0.998361087,FALSE,93.03474871,-0.019649797,0.901847924,0.988934352,FALSE,93.74520127,0.10581918,0.462614671,0.975637574,FALSE
ENSMUSG00000097247,1500012K07Rik,0.10266275,-0.02459935,0.529597944,NA,NA,0.256488881,0.040792679,0.408032544,NA,NA,0.074084777,-0.012546751,0.536018262,NA,NA
ENSMUSG00000097248,Gm2694,1.450043099,-0.059867968,0.584201515,NA,NA,6.439499461,-0.215103102,0.265746319,0.814562898,FALSE,19.08759909,-0.203552411,0.146322271,0.921057435,FALSE
ENSMUSG00000097249,Gm26889,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097250,Gm26771,3.546689547,0.016282592,0.91209383,NA,NA,0.998618347,0.086639511,0.382653283,NA,NA,0.159248443,0.009085023,0.671760355,NA,NA
ENSMUSG00000097251,5033417F24Rik,13.18259014,-0.457271931,0.021238015,0.250163269,FALSE,6.989815983,0.168219665,0.376255724,0.876629859,FALSE,13.72902159,-0.118206678,0.398104189,NA,NA
ENSMUSG00000097252,Gm6634,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097253,Gm26770,18.32224253,-0.236800867,0.254825871,0.78412383,FALSE,10.79567587,-0.166500851,0.413320825,0.891786092,FALSE,11.71541602,-0.234838941,0.090399792,NA,NA
ENSMUSG00000097254,C430042M11Rik,1.481152717,-0.020162022,0.833479827,NA,NA,0.367803886,-0.022997111,0.704241118,NA,NA,2.798107547,-0.001783643,0.979732667,NA,NA
ENSMUSG00000097255,Rpl31-ps7,1.579431615,-0.084016089,0.485353836,NA,NA,2.331327916,-0.209038204,0.07510743,NA,NA,0.574665641,-0.007794938,0.855187925,NA,NA
ENSMUSG00000097256,Gm26769,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097257,Gm26768,17.13449285,0.049109093,0.813027398,0.978075086,FALSE,22.13714499,-0.058414949,0.777594742,0.971147711,FALSE,34.07310289,0.198210422,0.181820458,0.933973716,FALSE
ENSMUSG00000097258,Gm26767,224.718074,0.250144554,0.069142984,0.479248665,FALSE,106.9013738,0.345377221,0.037054522,0.393412075,FALSE,90.82455025,0.156965509,0.282611385,0.953828624,FALSE
ENSMUSG00000097259,Gm26766,1.470437475,-0.032303955,0.772088856,NA,NA,2.244703946,0.033687141,0.81172248,NA,NA,4.310104756,-0.00659614,0.948468588,NA,NA
ENSMUSG00000097260,Gm5706,1.29947468,0.014591016,0.883451783,NA,NA,0.23857418,-0.038911328,0.417777792,NA,NA,0.48512902,0.007280376,0.853677934,NA,NA
ENSMUSG00000097261,4930532G15Rik,12.56220421,0.241746129,0.2331411,0.762171462,FALSE,4.424957425,0.043364557,0.799962362,NA,NA,5.227452735,-0.122649045,0.256244152,NA,NA
ENSMUSG00000097262,4933416M07Rik,0.499710501,0.067575184,0.276968596,NA,NA,1.466603748,0.045812154,0.706379078,NA,NA,1.164333735,0.026408455,0.578721933,NA,NA
ENSMUSG00000097263,Gm26804,1.687116785,0.020200407,0.86011688,NA,NA,2.756967801,0.243480265,0.100866031,NA,NA,1.187395879,0.008585881,0.883484052,NA,NA
ENSMUSG00000097264,Rpl31-ps24,6.155990471,0.070804216,0.679468235,NA,NA,3.091054523,-0.130039443,0.398267418,NA,NA,4.911549388,-0.020342144,0.805002327,NA,NA
ENSMUSG00000097265,Gm26803,2286.451337,0.266379593,0.01415277,0.194306968,FALSE,1662.376577,0.120671848,0.270072699,0.817617295,FALSE,1996.096376,0.078912812,0.351260154,0.966032646,FALSE
ENSMUSG00000097266,Gm26802,8.446710624,0.122352538,0.494783162,NA,NA,2.17622563,-0.006648106,0.962793136,NA,NA,2.605472433,0.049300207,0.511250633,NA,NA
ENSMUSG00000097267,1700109K24Rik,64.31326133,0.099604024,0.598945478,0.941235905,FALSE,108.8518826,-0.004189984,0.977024239,0.999257357,FALSE,209.8247715,0.197114625,0.172332668,0.932478347,FALSE
ENSMUSG00000097268,Gm26805,5.869949249,-0.005860454,0.973263111,NA,NA,2.022367659,-0.105688206,0.395719439,NA,NA,4.98363531,-0.045152653,0.67865721,NA,NA
ENSMUSG00000097271,Gm9903,17.01330968,0.147641601,0.479015578,0.91232464,FALSE,13.48465131,-0.505759759,0.015154522,0.248089439,FALSE,19.97499091,-0.01429333,0.916783355,0.998587315,FALSE
ENSMUSG00000097272,Gm26649,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097273,C630004M23Rik,11.51619842,0.017600589,0.927883648,0.993866859,FALSE,6.733455306,0.226546359,0.22622001,0.787381578,FALSE,9.774114904,0.057646764,0.639809564,NA,NA
ENSMUSG00000097274,Gm26564,35.40660508,-0.038584611,0.852194771,0.984204466,FALSE,36.70109379,-0.071243116,0.717310744,0.96473461,FALSE,49.01546671,0.163910743,0.264832776,0.953550706,FALSE
ENSMUSG00000097275,Gm26648,95.02741227,0.133484642,0.432058337,0.895000106,FALSE,95.27722447,0.082095421,0.613181856,0.946054496,FALSE,129.6433563,0.172929587,0.220715256,0.951549054,FALSE
ENSMUSG00000097276,4930525G20Rik,35.38746736,0.336895105,0.0924297,0.550862894,FALSE,20.22607676,0.239620882,0.251132875,0.801402883,FALSE,36.54577509,0.156242426,0.290469015,0.953828624,FALSE
ENSMUSG00000097277,2900076A07Rik,154.726287,-0.039469293,0.785488878,0.972442981,FALSE,97.13251072,0.051447919,0.75629464,0.971028661,FALSE,94.22755715,0.006691877,0.9617077,0.998587315,FALSE
ENSMUSG00000097278,Gm26650,0.707808952,0.00971207,0.90120424,NA,NA,0.1125008,0.026080316,0.510560083,NA,NA,0.55400185,-0.027155334,0.518232645,NA,NA
ENSMUSG00000097279,Gm5106,0.254579695,0.005269082,0.907264616,NA,NA,0.246868357,-5.49E-05,0.999072967,NA,NA,0.171241309,0.009815753,0.655405378,NA,NA
ENSMUSG00000097280,AI849053,104.4799825,-0.066479108,0.71559308,0.961183056,FALSE,70.84467323,0.084966323,0.668876825,0.957472193,FALSE,44.28986395,0.011389133,0.938853853,0.998587315,FALSE
ENSMUSG00000097281,Gm26685,0.521752596,-0.053333557,0.341778416,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097282,5031415H12Rik,5.735385188,0.021405926,0.879564432,NA,NA,3.692877619,-0.13236399,0.440184281,NA,NA,39.84570095,0.237477337,0.109589218,0.884731901,FALSE
ENSMUSG00000097283,Gm26686,0,NA,NA,NA,NA,0.387885115,-0.015963082,0.77680314,NA,NA,0.024694926,-0.006219961,0.754481504,NA,NA
ENSMUSG00000097284,4930480K23Rik,60.36944087,0.106236572,0.587155078,0.939679268,FALSE,34.63369277,-0.004461461,0.982476625,0.999581993,FALSE,56.67212697,0.279684474,0.059771886,0.806444865,FALSE
ENSMUSG00000097285,Gm26683,10.56516323,0.085299951,0.668323454,0.954984523,FALSE,5.846153931,0.235969281,0.212699544,0.772202777,FALSE,7.997471702,0.071529986,0.562066997,NA,NA
ENSMUSG00000097286,Gm26684,0,NA,NA,NA,NA,0.563925031,-0.064243754,0.294065069,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097287,D130017N08Rik,194.0226927,-0.037995704,0.776999287,0.971124529,FALSE,258.9698174,0.055905918,0.722736951,0.965146421,FALSE,304.2612555,0.067196607,0.538034363,0.984422721,FALSE
ENSMUSG00000097288,Gm2155,2.943888054,-0.36263778,0.009506369,NA,NA,1.494779926,-0.087893889,0.467338552,NA,NA,3.936673,-0.038186941,0.682251153,NA,NA
ENSMUSG00000097289,2010300F17Rik,0.760775262,0.015706413,0.812738124,NA,NA,0.228643657,-0.034054852,0.449051935,NA,NA,0.279949704,-0.001010826,0.968947978,NA,NA
ENSMUSG00000097290,1300002E11Rik,403.4147711,-0.018677324,0.882545913,0.987850839,FALSE,409.4482571,-0.041201346,0.741405297,0.968885052,FALSE,484.8940753,0.084295313,0.453911777,0.975637574,FALSE
ENSMUSG00000097291,Gm18828,0.130438149,-0.0263367,0.510581889,NA,NA,0.123133142,-0.026923419,0.501757049,NA,NA,1.489612173,0.014359761,0.747042934,NA,NA
ENSMUSG00000097292,A230107N01Rik,34.49092011,0.213718334,0.30459853,0.823272784,FALSE,12.21757344,0.510652953,0.013606807,0.231647972,FALSE,24.557012,-0.062976487,0.649482549,0.989160178,FALSE
ENSMUSG00000097293,D630002J18Rik,0.438426398,-0.058915036,0.317872741,NA,NA,0.117108469,0.026346839,0.508355018,NA,NA,0.737576565,0.068061031,0.143195633,NA,NA
ENSMUSG00000097294,Gm26888,67.7234507,-0.164800298,0.377341952,0.868460562,FALSE,48.89322086,0.134618446,0.481598156,0.917996802,FALSE,147.2000674,0.026966736,0.852437577,0.998587315,FALSE
ENSMUSG00000097295,Hmgb1-ps8,1.570316447,-0.024319748,0.836725362,NA,NA,0.348736815,0.054377779,0.337456989,NA,NA,0.802916713,0.02897824,0.533245655,NA,NA
ENSMUSG00000097296,Gm26532,29.30032622,0.009007731,0.965535448,0.99561496,FALSE,5.889024267,-0.293325049,0.104402866,0.613791248,FALSE,7.914229754,0.073734592,0.548399696,NA,NA
ENSMUSG00000097298,A130057D12Rik,0.699130423,0.011170817,0.863056644,NA,NA,0.114321828,-0.026431648,0.505741032,NA,NA,0.256832097,-0.022493082,0.39527616,NA,NA
ENSMUSG00000097299,Gm26654,0.233100899,-0.033606901,0.45438984,NA,NA,0,NA,NA,NA,NA,0.125310436,0.013487708,0.509558609,NA,NA
ENSMUSG00000097300,Gm26835,125.7928383,0.611195179,0.000652335,0.017644452,TRUE,101.4072692,0.71932598,0.000356818,0.017709049,TRUE,1540.689837,0.154151852,0.276061381,0.953550706,FALSE
ENSMUSG00000097301,AW121686,16.41634553,0.017253565,0.932675544,0.993870841,FALSE,15.0960381,0.210176665,0.314490847,0.845159872,FALSE,19.70313545,0.123958025,0.391131906,0.966032646,FALSE
ENSMUSG00000097302,1700034B16Rik,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.154639268,-0.013702629,0.509673647,NA,NA
ENSMUSG00000097303,3110083C13Rik,5.205553632,-0.013841294,0.933280499,NA,NA,3.818467288,0.095824848,0.578481517,NA,NA,6.579647616,-0.026248561,0.826846403,NA,NA
ENSMUSG00000097304,Rpl31-ps15,1.220354279,-0.081693642,0.387517517,NA,NA,2.679012192,-0.003833938,0.979866538,NA,NA,1.448397413,0.021849964,0.740630267,NA,NA
ENSMUSG00000097305,Gm17276,12.00673935,-0.127180929,0.532146427,0.928240953,FALSE,0.376615199,-0.023985955,0.694365418,NA,NA,0.916910758,0.050671335,0.331389181,NA,NA
ENSMUSG00000097307,Gm26834,1.246672218,0.027247238,0.768968838,NA,NA,0.393082651,0.021044221,0.710060913,NA,NA,0.333948729,0.015019402,0.642302507,NA,NA
ENSMUSG00000097308,Gm6410,8.470767626,-0.262149114,0.177135958,NA,NA,11.77584653,-0.006080613,0.976284095,0.999257357,FALSE,5.346851914,-0.069460023,0.525241,NA,NA
ENSMUSG00000097309,Gm17249,13.95160142,-0.09311003,0.652996498,0.954156274,FALSE,14.51653831,-0.096243238,0.6453934,0.952752271,FALSE,11.62781288,0.221442522,0.094966191,NA,NA
ENSMUSG00000097310,A930038B10Rik,2.276341306,0.071494152,0.490269585,NA,NA,1.580533758,0.018989482,0.877679236,NA,NA,4.867506768,-0.13585849,0.134471367,NA,NA
ENSMUSG00000097311,Gm26871,1.430605801,-0.094656381,0.368669259,NA,NA,30.78287713,0.081621119,0.691519028,0.958339451,FALSE,163.1955097,0.104727492,0.480005415,0.975637574,FALSE
ENSMUSG00000097312,Gm26870,0.435202558,0.059249836,0.309733987,NA,NA,0.117108469,0.026346839,0.508355018,NA,NA,0.332752681,-0.003122574,0.909799022,NA,NA
ENSMUSG00000097313,Gm26569,1.235907189,0.084682461,0.369435861,NA,NA,0,NA,NA,NA,NA,0.125310436,0.013487708,0.509558609,NA,NA
ENSMUSG00000097314,Gm26567,0,NA,NA,NA,NA,0.736573384,0.02621064,0.732578562,NA,NA,0.024694926,-0.006219961,0.754481504,NA,NA
ENSMUSG00000097315,Gm26568,30.81414686,0.409648304,0.049545352,0.406778762,FALSE,17.27960813,0.057329248,0.784241148,0.972783004,FALSE,9.322313054,0.269728376,0.038393137,NA,NA
ENSMUSG00000097316,Gm10516,23.59932819,0.227789652,0.271751245,0.799435788,FALSE,17.76107205,-0.263619202,0.20801755,0.769502046,FALSE,20.23602779,-0.134863432,0.325811323,0.963221449,FALSE
ENSMUSG00000097317,Gm17281,14.14295675,-0.314722138,0.119529216,0.611257387,FALSE,2.936374848,0.032202234,0.839369394,NA,NA,3.385428531,-0.071632168,0.402975017,NA,NA
ENSMUSG00000097318,1700007L15Rik,18.26285691,-0.000496364,0.998098687,0.999903245,FALSE,6.951331128,-0.04236122,0.820121479,0.979018216,FALSE,13.48332757,0.068346471,0.625671821,NA,NA
ENSMUSG00000097320,C630016N16Rik,28.91377595,0.261310564,0.198465677,0.727835485,FALSE,42.10881869,-0.142618395,0.465897038,0.910640776,FALSE,57.20907388,0.021033245,0.882698721,0.998587315,FALSE
ENSMUSG00000097321,1700028E10Rik,25.66982135,-0.098611267,0.634462708,0.949120784,FALSE,7.931883558,-0.153687611,0.438601332,0.900395896,FALSE,16.44844048,0.095735112,0.504377466,0.976729349,FALSE
ENSMUSG00000097322,A530083I20Rik,19.8777854,-0.016185737,0.938045527,0.993870841,FALSE,26.12318316,-0.167853585,0.410978109,0.891155279,FALSE,15.28190998,-0.011036297,0.936049974,NA,NA
ENSMUSG00000097323,4930426I24Rik,4.615940647,0.10994889,0.434133223,NA,NA,2.460300354,0.326603536,0.015790176,NA,NA,0.85567673,-0.01796721,0.682603527,NA,NA
ENSMUSG00000097324,Mir143hg,0.546883189,-0.044091915,0.512737482,NA,NA,0.509005326,-0.037539216,0.583511161,NA,NA,0.990464365,0.05536229,0.23774035,NA,NA
ENSMUSG00000097325,Gm16897,2.468468596,-0.053429582,0.684965319,NA,NA,0.813014413,0.016785239,0.844194303,NA,NA,1.61911915,0.022657108,0.744969918,NA,NA
ENSMUSG00000097326,A330048O09Rik,23.25139091,0.023514644,0.909858979,0.993768963,FALSE,0.87890708,0.022424372,0.81812313,NA,NA,1.228759158,-0.039962449,0.465000568,NA,NA
ENSMUSG00000097327,E030030I06Rik,3.526834429,0.055218091,0.726817891,NA,NA,0.504958084,-0.002852263,0.968591461,NA,NA,0.587321849,-0.002620007,0.950540432,NA,NA
ENSMUSG00000097328,Tnfsf12,6.330936172,-0.119661237,0.518287464,NA,NA,8.369547839,-0.189549188,0.346519589,0.864384418,FALSE,5.426084815,0.004110144,0.971276771,NA,NA
ENSMUSG00000097329,4931403G20Rik,22.13965346,0.202919906,0.329335854,0.839343828,FALSE,27.95407919,-0.123989396,0.542486223,0.930783243,FALSE,40.53104438,0.053094622,0.720199413,0.994373411,FALSE
ENSMUSG00000097330,Gm26672,596.0566008,0.165579902,0.113539765,0.597607861,FALSE,743.7109734,-0.062319472,0.560850828,0.933221613,FALSE,888.8269125,0.018096194,0.843692963,0.998587315,FALSE
ENSMUSG00000097331,F420014N23Rik,59.04614279,0.121102779,0.503162675,0.921529032,FALSE,83.90391859,-0.032095692,0.853441524,0.984055243,FALSE,32.3324135,0.152929919,0.303373879,0.955388836,FALSE
ENSMUSG00000097332,2610020F03Rik,0.304429158,0.000524219,0.991339249,NA,NA,1.379315595,-0.051925961,0.603230607,NA,NA,0.762037372,-0.018853608,0.684525603,NA,NA
ENSMUSG00000097333,Zfp87,254.2512512,0.145036318,0.275468756,0.80157031,FALSE,254.1053291,0.195282542,0.1064837,0.617926221,FALSE,419.4799106,0.072044565,0.490896737,0.975637574,FALSE
ENSMUSG00000097334,2700012I20Rik,7.736486825,-0.027455958,0.867915769,NA,NA,5.104030758,0.089616953,0.625307208,NA,NA,1.097004397,-0.010084108,0.854346147,NA,NA
ENSMUSG00000097335,Gm26563,201.5854759,-0.105541891,0.543296414,0.931889664,FALSE,88.54837918,0.08926997,0.615054246,0.946550354,FALSE,51.49489459,0.007547285,0.959346851,0.998587315,FALSE
ENSMUSG00000097336,Fendrr,0.267362893,-0.003012084,0.947854309,NA,NA,1.592620675,0.105588092,0.316712909,NA,NA,5.68630816,-0.05629945,0.56278854,NA,NA
ENSMUSG00000097337,Gm26606,100.4126002,0.237863833,0.14767246,0.657250652,FALSE,62.43416776,0.124597697,0.519382751,0.926109226,FALSE,45.16792258,0.046154395,0.754211457,0.994656521,FALSE
ENSMUSG00000097338,Gm2464,1.399223428,0.004020768,0.967982194,NA,NA,39.95318327,0.347312749,0.064659057,0.50951741,FALSE,212.6680354,0.025541912,0.863345415,0.998587315,FALSE
ENSMUSG00000097339,Gm26671,4.944356668,0.031412238,0.854290921,NA,NA,4.076682758,0.154015594,0.36241695,NA,NA,0.287985139,0.026005325,0.346588275,NA,NA
ENSMUSG00000097340,Gm26617,80.07962992,-0.086172731,0.65598291,0.954667214,FALSE,94.98747343,-0.18485797,0.295614567,0.835027049,FALSE,70.3994344,-0.090911425,0.505689618,0.97725911,FALSE
ENSMUSG00000097341,Gm26616,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097342,Gm26618,7.847660931,0.054833615,0.773269709,NA,NA,4.280774982,0.103953666,0.541531849,NA,NA,13.90454933,-0.015846103,0.894371301,NA,NA
ENSMUSG00000097343,9030407P20Rik,25.40866319,-0.212214417,0.308634045,0.825841858,FALSE,23.44971749,-0.271547631,0.187307464,0.746835561,FALSE,29.0284967,-0.05233065,0.713396154,0.994154453,FALSE
ENSMUSG00000097344,Gm26732,1.125188858,-0.021340523,0.837088243,NA,NA,0.774495083,-0.105865992,0.172893284,NA,NA,0.532720051,-0.015452051,0.661533902,NA,NA
ENSMUSG00000097345,AA543186,33.13266636,0.415149709,0.038385944,0.354309431,FALSE,9.850352923,0.557075394,0.006530791,0.145356484,FALSE,11.5570969,-0.038915462,0.765510255,NA,NA
ENSMUSG00000097346,Gm26619,1.325129007,-0.111805724,0.216547247,NA,NA,1.082140508,-0.02063266,0.834449371,NA,NA,0.477036136,0.032619295,0.37403339,NA,NA
ENSMUSG00000097347,Gm17275,267.7832943,0.060581318,0.686482884,0.957866167,FALSE,229.7344079,0.074668769,0.595076882,0.940877833,FALSE,246.2938218,0.267778261,0.018992763,0.577068408,FALSE
ENSMUSG00000097348,Rmst,499.7656657,-0.540934901,0.001812159,0.042281772,TRUE,477.5657187,-0.345430819,0.019597018,0.284079147,FALSE,33.19466504,-0.19691839,0.136760036,0.912953617,FALSE
ENSMUSG00000097349,Gm26731,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097350,4732491K20Rik,39.49206657,0.002921843,0.987948758,0.998361087,FALSE,23.78654531,-0.110495186,0.59417361,0.940877833,FALSE,28.06803924,-0.054540378,0.713548004,0.994154453,FALSE
ENSMUSG00000097352,C920009B18Rik,0,NA,NA,NA,NA,0.123735215,0.026712137,0.505358831,NA,NA,1.578937562,0.042775482,0.452051616,NA,NA
ENSMUSG00000097353,A430046D13Rik,53.782314,0.187617437,0.310315064,0.82650881,FALSE,63.16447582,-0.259475438,0.145983823,0.686367744,FALSE,91.74929214,0.087131836,0.516042301,0.980098489,FALSE
ENSMUSG00000097354,2310001H17Rik,0.888873406,0.044464531,0.565720438,NA,NA,0.231430298,0.000189412,0.996726269,NA,NA,0.204029119,-0.019381497,0.429796738,NA,NA
ENSMUSG00000097355,Gm26662,11.32256614,-0.098917386,0.619548511,0.948176475,FALSE,3.53008225,0.306882298,0.04406671,NA,NA,98.07122434,0.192022312,0.195215198,0.937223968,FALSE
ENSMUSG00000097356,Gm26774,1.247614719,0.142239144,0.10710111,NA,NA,0,NA,NA,NA,NA,0.024694926,-0.006219961,0.754481504,NA,NA
ENSMUSG00000097357,Gm16793,0.11485068,0.026691148,0.499263537,NA,NA,0.256488881,0.040792679,0.408032544,NA,NA,0.286149331,-0.000795669,0.976353312,NA,NA
ENSMUSG00000097358,Gm26773,65.50736616,0.041542765,0.820289997,0.978549452,FALSE,46.15006397,0.058234416,0.757453409,0.971028661,FALSE,33.23136298,0.029040753,0.845005909,0.998587315,FALSE
ENSMUSG00000097360,9430065F17Rik,9.619606109,0.09000569,0.63396541,0.949120784,FALSE,3.12746932,-0.041102137,0.777500203,NA,NA,4.95492549,0.136501701,0.163314458,NA,NA
ENSMUSG00000097361,4930550C17Rik,1.950903674,0.096422744,0.388674946,NA,NA,1.591940649,0.023078508,0.84563645,NA,NA,0.883413007,-0.001869321,0.969289634,NA,NA
ENSMUSG00000097362,Gm26544,0.152512212,-0.027371462,0.501969829,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097363,Gm26717,0.152512212,-0.027371462,0.501969829,NA,NA,0.84097159,0.01822126,0.843301369,NA,NA,1.070191463,-0.034867225,0.511244084,NA,NA
ENSMUSG00000097364,Gm26719,0.606725144,-0.048938556,0.484670983,NA,NA,0.124252352,-0.026983359,0.501274724,NA,NA,0.159248443,0.009085023,0.671760355,NA,NA
ENSMUSG00000097365,C030034L19Rik,71.21598859,1.158431664,5.38E-11,8.45E-09,TRUE,18.63169488,0.196341787,0.347548961,0.864943793,FALSE,75.82188269,0.066467449,0.64659339,0.989160178,FALSE
ENSMUSG00000097366,Gm8177,6.173756724,-0.075072945,0.687663996,NA,NA,3.20840918,0.151708931,0.345558234,NA,NA,7.518805176,-0.004578847,0.968907888,NA,NA
ENSMUSG00000097367,Gm26718,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097368,Gm10390,35.76027396,-0.076187528,0.714652943,0.961183056,FALSE,19.5111882,-0.106694765,0.603779878,0.944076357,FALSE,26.13311617,0.199335072,0.146493129,0.921146986,FALSE
ENSMUSG00000097369,Gm26545,5.56483739,0.168854062,0.271085894,NA,NA,8.349017168,0.110403053,0.558922671,0.932588343,FALSE,12.1005319,0.376742207,0.003445482,NA,NA
ENSMUSG00000097370,4930467K11Rik,1.440778376,-0.023780163,0.839004628,NA,NA,0.93953627,0.081525881,0.40071672,NA,NA,1.07932051,0.038347695,0.445145639,NA,NA
ENSMUSG00000097371,Gm26875,2.475488942,0.152480971,0.215812839,NA,NA,2.532233513,-0.100237338,0.487199887,NA,NA,1.680211781,0.082836216,0.249392336,NA,NA
ENSMUSG00000097372,Gm26876,14.49979406,-0.219291107,0.291993602,0.816960293,FALSE,12.42810645,0.185630272,0.3705565,0.873923602,FALSE,17.70355114,0.014623027,0.919731643,0.998587315,FALSE
ENSMUSG00000097373,Gm26877,1.137463883,-0.141148619,0.160016535,NA,NA,1.71221358,-0.120869217,0.321851907,NA,NA,0.695985929,0.042319534,0.352404306,NA,NA
ENSMUSG00000097374,Gm26874,10.65318209,0.267264328,0.182323837,0.707497865,FALSE,3.338646314,-0.188827873,0.250907777,NA,NA,7.669860295,-0.024952888,0.81277304,NA,NA
ENSMUSG00000097375,6720427I07Rik,231.9376393,0.150383305,0.468397472,0.908596929,FALSE,92.84852604,-0.021455332,0.902086189,0.988934352,FALSE,43.98989595,0.039410535,0.787209983,0.996231565,FALSE
ENSMUSG00000097376,Gm8705,0,NA,NA,NA,NA,0.123133142,-0.026923419,0.501757049,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097377,Gm10822,10.35007578,0.092715494,0.633847376,0.949120784,FALSE,3.406684326,-0.022223695,0.89299144,NA,NA,6.809932475,-0.087712167,0.453729338,NA,NA
ENSMUSG00000097378,B230208H11Rik,10.20660272,0.317461755,0.108616349,0.58888285,FALSE,2.007496173,-0.086342434,0.518357515,NA,NA,1.992681309,0.009063843,0.889898335,NA,NA
ENSMUSG00000097379,Gm26873,121.2227029,0.139058954,0.446307921,0.899664931,FALSE,56.35999054,0.09832956,0.597152896,0.941820053,FALSE,78.23673079,0.046488753,0.726234356,0.994605998,FALSE
ENSMUSG00000097380,Gm26816,102.8205119,-0.028096295,0.875095607,0.987850839,FALSE,64.32988884,0.215100747,0.212317663,0.772202777,FALSE,102.9732119,0.161875564,0.253277391,0.953550706,FALSE
ENSMUSG00000097381,A230087F16Rik,7.736773935,0.044672554,0.796561484,NA,NA,5.982590314,0.173726424,0.325745129,0.855376437,FALSE,8.279013135,-0.101518266,0.380244415,NA,NA
ENSMUSG00000097382,Gm26817,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
ENSMUSG00000097383,1500026H17Rik,2.172329617,0.057715517,0.608799899,NA,NA,3.473408349,-0.002672196,0.986296649,NA,NA,10.73601054,-0.07952494,0.536174677,NA,NA
ENSMUSG00000097384,Gm26815,0.131368666,0.027642176,0.490287438,NA,NA,0,NA,NA,NA,NA,0.703638558,0.080801708,0.089577623,NA,NA
